tweet,sentiment ,sentiment_score
@ManUtd @paulpogba #Pogba MOTM 👏🏾👏🏾👏🏾 top performance. #MUFC ❤️ #MUNNEW ,positive,0.5
That's more like it from United in that second half. Not gonna get carried away though because we've been here befo… ,neutral,0.11111111111111112
Lukaku: “I don’t know what media say because I haven’t read the papers since the World Cup.” #MUFC,neutral,0.0
"Juan made him impact felt, deserves more playing time. #MUFC @juanmata8 👊🏾 ",positive,0.5
"So it takes to be trailing 2-0 and 70 mins of the game to be gone to try and win the game, why?! 
#MUFC",neutral,-0.033333333333333326
That's the fighting spirit we wanna see #MUNNEW #MUFC #PL 🇿🇦⚽,neutral,0.0
"✍️ REPORT: @ManUtd 3-2 @NUFC 

Sanchez winner may well have saved Jose Mourinho's job as United come from behind to… ",negative,-0.4
@paulpogba is our best CB 💪😂 #mufc #MUNNEW,positive,1.0
God is slowly fixing us #MUFC,negative,-0.30000000000000004
"Paul Scholes:  “I can’t see him [Mourinho] going now, it was a completely different team. They all wanted it, they… ",neutral,0.0
"Lukaku: “I’m happy but we put so much pressure on ourselves for no reason. At the end of the day we won the game, w… ",neutral,0.19999999999999998
"In 14 days time, Chelsea will sack Mourinho for a third time. #CFC #MUFC",neutral,0.0
"Just back from the game, enjoyable comeback, but tinted by the fact are Newcastle now our level! Ground was rocking. #mufc",neutral,0.075
Underrated. #MUFC ,neutral,0.0
"To round up for the night, quite a shocker there getting 'saved' by #Sanchez. I bet not many expected that. We goin… ",neutral,-0.18333333333333335
@ManUtd @AnthonyMartial DDG Shaw Dalot Pogba Andreas Fred Martial should be starters - 2 centre backs needed a righ… ,neutral,0.0
What a win today. Wow! #MUFC,positive,0.4625
VIDEO - Manchester United 3-2 Newcastle - Jose Mourinho Full Post Match Press Conference - Premier League… ,positive,0.35
"@MarcusRashford @Fellaini @NemanjaMatic @Alexis_Sanchez @ManUtd Proud of you ♥️ good job Rasha, keep going 👏🏻👏🏻#mufc",positive,0.75
@MourinhoMindset @Alexis_Sanchez the greatest Chilean pianist with the #mufc match winner! music to my ears 🎹🎶,positive,1.0
"Mourinho: ""They gave me contract until July 2020. I have a contract to 2020, I didn't point a pistol at them. They… ",neutral,0.0
Not Pogba’s biggest fan these days but that back heel assist was pure sauce. #MUFC,neutral,0.10714285714285714
"If you do not love this, then you simply are not a true football fan. #MUFCNEW #mufc ",neutral,-0.14166666666666666
Apparently Smalling has run out of partners at CB!🤔 #mufc,neutral,0.05
I just have to give props to Luke Shaw @LukeShaw23 . Great mentality. From nowhere near the team to being our best… ,positive,0.45
United fans getting all pumped after the result... let's not forget it was against Newcastle... who sit on 2 points… ,neutral,0.0
Shots #MUFC @akaworldwide  GiGI heavy,neutral,-0.2
"Glad to see Martial show his class today, none of Martial FC crap, for us to do well, we need players like him to p… ",neutral,-0.07500000000000001
Thank you @ManUtd @RomeluLukaku9 @paulpogba @D_DeGea @youngy18 @ChrisSmalling @ericbailly24 @LukeShaw23 @juanmata8… ,neutral,0.0
"Absolutely spot on, love how passionate he speaks about the club.😍.#MUFC ",positive,0.21666666666666665
@Somcee_MUFC how did you see the reaction of the fans at Old Trafford??? @ManUtd  #MUFC,neutral,0.1
@AbdullahiNoorA @ShaunGrey22 @Caan_flakes @Doctor_Potts @NufcAnonymous @ManUtd Should @Doctor_Potts ever be allowed… ,neutral,0.0
 👇So true @ManUtd earned a bit of luck #MUFC👇Happy Man United beat Newcastle United 3-2,positive,0.35
@LukeShaw23 @ManUtd Screams a turning point! #mufc,neutral,0.0
He can do better.  All thanks to the boys and especially that stuff that he said to them in the dressing room that… ,positive,0.2333333333333333
"Mourinho on Manchester United fans singing his name: “I’m amazed by that response. I don’t want that, &amp; if I could… ",neutral,0.0
"What crazy times we are living @ManUtd 
@paulpogba master class from CB drives us to a 3-2 comeback win........… ",negative,-0.6
"@premierleague @juanmata8 Just decorated freekick 
#MUFC",neutral,0.0
That winning goal feeling.. @ManUtd  #mufc ,positive,0.5
"RIP to the legendary Banter tweets that never left the draft tonight😂
 God no be leftee. #mufc ❤️",positive,0.5
"Today's performance of Pogba shows the critics that José is right in playing him where he play today, he can defini… ",positive,0.2857142857142857
What a come back #MUFCNEW #MUFC,neutral,0.0
"Jose Mourinho now has the highest percentage of wins of all present and past #MUFC managers. Even ahead of SAF, alb… ",neutral,0.016666666666666663
"Although we're still shit as a team, these Fergie time winners brings a special kind of happiness #mufc",positive,0.36428571428571427
Five of the best – Premier League left-backs  #MUFC #LFC #YNWA #AFC #COYG #CFC,positive,1.0
"BTW, Jose Out
@Regran_ed from @ManUtd  -  We never give up. 🔴⚪️⚫️ #MUFC   #JoseOut ",neutral,0.0
"Tell you what, mad how people think that prems over 8 games in. 

Absolutely mental #MUFC 🔥👠🔴",negative,-0.3625
Massive belief from all the lads to bring it back. We keep working 💪🏾 #MUFC ,neutral,0.0
That 1st 70 minutes was horrendous. That last 20? Oh boy #mufc #MUNNEW,neutral,0.0
Very good article #MUFC ,positive,0.9099999999999999
"@BBCSport He is one of the most wicked in the whole world of football . . . 
Better at wickedness than in football,… ",positive,0.39999999999999997
"Some fans still whining. The win doesn’t make everything okay, but chill and enjoy the win #mufc",positive,0.625
"@ManUtd @Alexis_Sanchez #mufc #MUNNEW we lose together, we draw together, we win together... United until I die.... ",positive,0.8
"Nuff said👏👏
Thanks for sharing @AndyMitten 
'Forever United'
@ManUtd @ManUtdUSA #mufc #soccer @NBCSportsSoccer ",neutral,0.2
Despite the turnaround he should still go #JoseOut #mufc,neutral,0.0
martial and sanchez scoring today are such great positives. pogba was immense. #mufc,neutral,0.2
"We are the master of the late goals of any club in the world in all competitions, we shown never die attitude and OK… ",negative,-0.3
"Hmmmm... all #MUfc fans be we still red right now ... kudos, What a comeback",neutral,0.14285714285714285
Good come back!!! #MUFC,positive,0.35
Atta boys lads!! Glory! Glory! #MUFC ,neutral,0.0
"@MirrorFootball There is a way back ,they will get couple of signings in jan but before that ,they will stay close… ",neutral,0.0
"It doesn't matter if it's against someone like Newcastle, coming back from 2-0 down to win is a great feeling #MUFC",positive,0.36111111111111116
the last 45 minutes is how it should played by Manchester United and it should be common style to play in every mat… ,neutral,-0.15
If we beat Chelsea and Juventus #MourinhoIN #MUFC,neutral,0.0
“get those Man Utd shirts on discount” #MourinhoIn #MourinhoOut #Mourinho #MUNNEW #MUFC ,neutral,0.0
"Football Bloody Hell !

#MUFC",negative,-1.0
"Shaw's revealed Mourinho's half time team talk #mufc 
",neutral,-0.16666666666666666
MOOD.... #MatchdayMac #MUFC #MUNNEW ,neutral,0.0
Much needed win today for #mufc with @juanmatagarcia @martial_9 and @alexis_officia1 completing the comeback… ,positive,0.5
"Win 😁
Lose ☹️
Draw 😐

United Till I Die ❤️ #MUFC 🔴🔴",positive,0.8
"In the interests of being even handed. Mourinho In!

#MUFC",neutral,0.0
Absolutely buzzing. 3 Points &amp; a last minute goal! Hopefully this our turning point. Must have a positive attitude… ,neutral,0.14242424242424243
The noise when Sanchez scored that winner could be listened to all day long. Old Trafford erupted! #MUFC ,neutral,0.0375
Relief with the result #MUNNEW so happy for Jose mourinho.Myself backing him every time.He is the right man after s… ,positive,0.5428571428571429
"⚽️ 07’ #MUFC 0-1 Newcastle United
⚽️ 10’ #MUFC 0-2 Newcastle United 
⚽️ 70’ #MUFC 1-2 Newcastle United 
⚽️ 76’… ",neutral,0.0
So alexis sanchez &amp; Antony martial finally remember what there getting paid a bloody fortune for. @ManUtd #mufc sha… ,negative,-0.26666666666666666
That's the Manchester United that I know 💪 #mufc,neutral,0.0
I actually feel sorry for Jose cos he really is one of the goats but I think he’s too stubborn to change his ways.… ,neutral,-0.09999999999999999
Anyone else think Mata should be given game time back in the number 10 position with either Alexis or Martial playi… ,neutral,-0.13333333333333333
"@juanmata8 the game changer tonight, outstanding 👏🏻

#MUFC",neutral,0.04999999999999999
Do not delete your #mufc banter tweet. I repeat do not delete. Edit it and change #mufc to #HahaMadrid 😂😂,neutral,0.0
#Mufc #Jose United ,neutral,0.0
"Zidane is standing around somewhere, unemployed, just making crepes and head butting Italians. Just sayin...

#MUFC",neutral,0.0
"God, I just witnessed what you have done for #MUFC, may my life make that comeback prior to 2019. IJN, Amen.",neutral,0.0
Forget the circus around Man United now. It’s all about #dadandlad time and watching United coming back to win with… ,positive,0.4
Massive congratulations to the reds for barely scraping a win at home against a team that is joint bottom of the le… ,positive,0.2833333333333334
"He doesn't deserve to be the Chief executive of #mufc he is responsible for all out woes, he together with like min… ",neutral,0.2
@ManUnitedDaily Future! Should never be sold. #mufc @ManUtd @paulpogba @AnthonyMartial,neutral,0.0
So @donhutch4 now saying Jose wanted a centre back and he got a load of centre back so basically he is saying small… ,neutral,0.0
Mata is our best option when we play attacking football !! if he starts in a defensive formation he will be exposed… ,positive,1.0
"They should give 100% for the club if they like there manager or don’t , this I agree with but he is behind a lot o… ",negative,-0.4
You were a joy to watch in the 2nd half @paulpogba that's what happens when you do what you're asked for. 👏👏👏 #mufc #MUNNEW,positive,0.21111111111111114
Looks like @btsport night! From #mufc all the way through to #KhabibMcGregor gonna be knackered but worth it! Not a… ,positive,0.375
"Legit question to ask, is Klopp doing a better job than Jose? Hasn’t Jose won more trophies? #mufc #lfc",positive,0.5
All the media are salty because Man Utd won..Some of the bitterness from grown men who work in media towards Mourin… ,neutral,0.0
Mourinho on future: “They [owners] gave me a contract until July 2020. I didn’t hold a pistol to their head they gave me it.” #mufc,neutral,0.0
How many ppl turned off their TVs when #MUN were two down. Some of us still watched this game. Maybe this is our tu… ,neutral,-0.018518518518518528
Mourinho: United players have struggled to cope with 'manhunt':  #MUFC #MUFCvNUFC #MUNNEW… ,neutral,0.0
"Jose Mourinho believes there is ""too much wickedness"" in football.

Read more:  #MUFC #MUNNEW ",positive,0.35
The Stretford End fills before the 2nd half thrills. #MUFC 3-2 #NUFC ,neutral,-0.08333333333333333
His had the most shocking 9 months but this goal the moment the timing the situation!! 🤞🏽he kicks on really want hi… ,neutral,-0.09999999999999999
"Only look forward now, hope that kick starts a good solid run of games from now on. #mufc",positive,0.2333333333333333
got no balls to watch these games lately 😭 #MUFC,negative,-0.3
This thread is gold 😂😂 #MUFC #mufcvnufc ,neutral,0.0
"#ManUtd 3-2 Newcastle Stats:

Shots: 18-13
Possession: 73%-27%
Chances created: 13-10
Passing accuracy: 84%-58%

 #MUNNEW #MUFC",neutral,0.0
Good game boys 🙌🙌 @ManUtd #MUFC #MUNNEW ,neutral,0.14999999999999997
"I feel really sorry for all the Man Utd fans who were not at Old Trafford today. That feeling, the excitement, the… ",neutral,-0.2
"I want to thank all man united team for making me happy today, thank you very much. #mufc  @ManUtd",positive,0.53
"After Man United's 3-2 win at home against Newcastle, I put these thoughts together for @R_o_M:  #MUFC",positive,0.8
"Regardless of the result today, still a mountain to climb. A win is a win is a win. Well needed. A starting XI need… ",positive,0.6000000000000001
These was d same thing they were saying abt fergie the tym things were tough.Remember he spent 2m euros on players… ,neutral,-0.05
SUPER SUB SANCHEZ! SAVES MAN UNITED FROM BLUSHES!! #sanchez #MUNNEW #United #MUFC #ManUtd #JoseMourinho… ,positive,0.6510416666666665
Haven’t shouted this loud in a long time for a united game. A comeback from the past. #mufc #MUFCvNUFC,neutral,-0.15000000000000002
3 fucking points. #MUFC,negative,-0.6
@LukeShaw23 @ManUtd #MUFC forever💪💪💪 ,neutral,0.0
@LukeShaw23 @ManUtd #MUFC forever💪💪💪 ,neutral,0.0
I’m at the FSU game but I saw the boys came back and won the game MUFC we are in shambles but I love you !!! #MUFC,neutral,0.04414062499999999
#MUFC comeback victory!!! Yes 🙌 #MourinhoIn,neutral,0.0
Maybe #MUFC should give everyone a two goal head start 🤔 ,neutral,0.0
Not enough people talking about @juanmata8. I thought he changed the game and gave us some much needed invention (a… ,neutral,-0.06666666666666667
"Why not play the match from the beginning like you played the second half for fksake #MUFC ridiculous, play with re… ",neutral,-0.16666666666666666
@LukeShaw23 @ManUtd Always.... #mufc #GGMU,neutral,0.0
Mourinho on future: “They [owners] gave me a contract until July 2020. I didn’t hold a pistol to their head they gave me it.” #MUFC,neutral,0.0
"Today's win means that Jose Mourinho now has the best win% of any 
@ManUtd
 Manager.

Jose Mourinho 60.3% 
Sir Alex… ",positive,0.9
Finished the game playing the United way Attack Attack     Attack Attack Attack 👊👊👊❤️❤️❤️ #MUFC,negative,-0.4
"On my way back from Manchester, after sitting behind the goal in the Stratford End with my dad, watching Uniteds No… ",neutral,-0.2
"With Madrid and Bayern in poor form, and potentially on the look out  for new managers. NOW is the time to act and… ",neutral,-0.08787878787878789
Manchester United Armchair internet football managers online must have been hurt by #MUFC winning more than rival f… ,positive,0.5
"Mourinho: ""It's the mentality, the desire and the commitment...in the second half, the players gave absolutely everything."" #MUFC",neutral,0.011111111111111118
fancy gettin sucked in by a journo who works for a paper that is pratically LFC'S mouthpiece(scared of being banned l… ,neutral,0.0
"Yess!!
#MUFC ",neutral,0.0
Finished team 3 relegation fodder 2!! Happy days. #nufc #mufc ,positive,0.8
"If nothing else #MUFC showed fantastic team spirit, grit &amp; determination today to get the 3 points. I've just about calmed down!",neutral,0.10277777777777777
@btsportfootball @rioferdy5 Saying this season is bad is one thing. Its another to put all the blame on him. The ab… ,negative,-0.6999999999999998
"#MUFC 3-2 Newcastle 

The good, the bad and the aftermath @BBCRMsport ",neutral,5.551115123125783e-17
That is also the Jose we have been crying out for hat off to him for the changes today credit where crit is due #MUFC,neutral,-0.1625
Amazing comeback @ManUtd but man that first half was wretched. #mufc,positive,0.22777777777777783
Think @StanCollymore is upset #MUFC won. Ruined his night the poor bloke,negative,-0.4
Yes.... the players gave their all... but Jose Mourinho made the call #MourinhoIn #InMourinhoWeTrust #GGMU #MUFC,neutral,0.0
"It's evident the problems are there, and one win can't take them away, but for now, it is only right to revel and s… ",positive,0.33392857142857146
Coming from 2-0 down to win in the last minute is a buzz. Then the buzz wears off &amp; you realise it was  at home aga… ,positive,0.21481481481481482
"And now your gonna believe us.....🎶
🔴⚪⚫ #mufc 😉",neutral,0.0
"@OllieHolt22 You called (or tried to jinx, didn't work 😜) it Alice. #mufc win. Sorry you thought this was Jose's la… ",neutral,0.15000000000000002
"That's more like the @ManUtd of old.
Absolutely buzzing! Onwards and upwards #MUFC #MUNNEW",positive,0.2833333333333333
"Pogba second half was unreal, he orchestrated the come back. Mata was fantastic and was buzzing for Sanchez coming… ",neutral,0.05833333333333334
Earn 2k monthly #Bookiebashing with #Freebets. SEE @ukbookiebash #jobs #York #mufc #mcfc #Belfast #Towerhamlets… ,neutral,0.0
"Honestly don’t care who came off and who comes on, the passion took over tonight and that’s why we won! 🔴 #Mufc ",positive,0.75
And what we get is shit. Time for Jose to leave #MUFC ,neutral,-0.2
"PL review: Utd fight back, Gylfi stunner #mufc #ManUtd ",neutral,0.0
"Twitter Trend
2018-10-07 02:30:02
1. #ศรีสะเกษ
2. #MUFC
3. #HappyLayDay
4. #เลือดข้นคนจาง
5. #6ตุลา",neutral,0.0
"Time over time, I have said this and I will repeat it again. Mourinho is past ""sell by date."" He was never born to… ",negative,-0.25
"#NowPlaying on #SOUNDCLOUD

#np #music of @Light_Flavor #pop #EDM #rap #hiphop #Germany… ",neutral,0.0
It was a terrible first half. #mufc ,negative,-0.3055555555555555
"Paul Pogba's game by numbers vs. Newcastle:

111 touches
90% pass accuracy
87 passes
6 shots
4 clearances
3 shots o… ",negative,-0.4
'I'm sorry boys.' Mourinho on the sacking speculation and 'manhunt' #mufc ,negative,-0.5
"United beneran comeback, nice second half #mufc",neutral,0.14444444444444446
@LukeShaw23 @ManUtd Love you Lukey ❤ proper #MUFC lad you are 👊⚽,positive,0.25
He made some fair points imo. Question his methods but I think he genuinely cares about #mufc ,positive,0.55
WHAT A COMEBACK THAT WAS FROM UNITED!!! The players showed some passion for the first time in a while. Every week now please #MUFC,positive,0.25
@SallyAnMatthews Absolutely right every word @GNev2  #passion things need to be said by people who have a voice well done👍#mufc,positive,0.2857142857142857
"Not sure what that first half was but second half; Mata, Martial, Shaw and Pogba were brilliant.

However, Lukaku n… ",neutral,0.08095238095238096
So #mufc are having a poor season press go mental meanwhile #realmadrid 3 time in a row champions league winners la… ,negative,-0.25
Can somebody shut up paul Scholes for me seriously I don't like what he say it was evident that marcus was feeling… ,neutral,-0.04166666666666666
"Alexis Sanchez is the player who doesnt score goals when fans want him to  
But he makes sure, he scores goals when… ",positive,0.5
Just shows there simply isn’t an excuse other than not caring/trying/working hard enough as to why they are in a sl… ,neutral,-0.09333333333333334
"The comeback Kings 
#RedDevils  #MUFC  💥",neutral,0.0
The fall-out from Jose Mourinho's numerous post-match interviews will continue for a few days. Here's a selection o… ,neutral,-0.1
Some fantastic comments on this thread... Stretford End till the end...#mufc ,positive,0.4
Could be worse #MUFC ,negative,-0.4
"#MUFC  | cheers boss, that’s gonna’ help me for sure! #JoseMourinho names TWO 'scared' #ManUtd players in Newcastle… ",positive,0.625
Look what happens when your forced to let your team attack #MUFC,negative,-0.30000000000000004
"Says the guy who's undermining United fans for celebrating United's late comeback. 

Hated but never ignored. #MUFC ",negative,-0.6
"The board has to step down, specially that cunt Ed, José must change his style of play a little bit as well &amp; playe… ",neutral,0.004695767195767188
@piersmorgan The kiss of the feather duster....#MUFC,neutral,0.0
Peter Schmeichel on Mourinho: “Let me just say this is the best interview that he has made. It is something that we… ,positive,1.0
"we'll never die, we'll never die, we'll keep the red flag flying high, 'cause man united will never die #mufc",neutral,0.08
Everybody is so busy with MUFCs comeback that no one noticed Real Madrid and Bayern lost today #MUFC #MUNNEW… ,neutral,0.15000000000000002
"Tonight I sleep well 👼
#MUFC",neutral,0.0
"I adore @Alexis_Sanchez! 💪🏼
#MUFC #ManchesterUnited @ManUtd ",neutral,0.0
Jose Mourinho now has the best win % of any manager in Manchester United's history (60.3%). Followed by Sir Alex Fe… ,positive,0.9
The most exciting 30 mins of football  I’ve seen us play in a LONG time! A desperately needed 3 points. It’s just l… ,neutral,0.03437500000000002
😂😂😂 we back 💪💪💪💪#Mufc,neutral,0.0
"Mourinho post match quotes:

""This is not about me or the players...this is about the club.""

""I am 55 years old an… ",neutral,0.1
"Jose has no option than to allow the players attack,and it pays up, we need to attack more to win trophy's #MUFC",positive,0.65
"This is all about me and @manutd 🔴⚫
#MUFC #MUSCK ",neutral,0.0
The media are gutted we won and I wonder how they will spin the negative on this and on Jose Mourinho 🤔 #MUFC… ,negative,-0.3
"Crazy how a @ManUtd win can make you so stupidly happy, nevermind a last minute comeback  win. It just makes your weekend!
#mufc #MUNNEW",positive,0.4
67% win rate...Levels #MUFC #MUNNEW ,positive,0.8
#MUFC recruitment of centre halves has been shockingly incompetent. Mourinho and Woodward culpable. Harry Macguire… ,negative,-0.35
"Mourinho: “They gave me contract until July 2020. I have a contract to 2020, I didn’t point a pistol at them. They… ",neutral,0.0
Mourinho: “At half-time we had a good conversation and we promised eachother that we were going to give absolutely… ,positive,0.7
"Someone said Mourinho's pep talk in the dressing room during half time was ""abeg no allow them sack me"" 😂

#MUNNEW… ",neutral,-0.16666666666666666
@mufc_anna With that second half stunner makes #mufc one of the greatest club in football history. ❤👏💪,positive,0.2777777777777778
As if that happened! #MUFC,neutral,0.0
The second-half which showed Jose Mourinho as a proper Manchester United manager again  via @telefootball #mufc,neutral,0.0
"United fans out in force at Old Trafford today

We’ll keep the red flag flying high
Cos Man Utd will never die!!

(… ",neutral,0.11666666666666665
Martial and Pogba both brilliant in that 2nd half! If you didn't enjoy that victory then you're a clown. Luckily Newcastle are shit. #MUFC,neutral,0.17500000000000002
@utdxtra This could either be the catalyst not just for Sanchez but for #mufc OR a showing that saves Jose for now.… ,neutral,0.0
Mourinho on future: “They [owners] gave me a contract until July 2020. I didn’t hold a pistol to their head they gave me it.” #MUFC,neutral,0.0
The message for Mourinho seems to be as clear as it was months ago. Liberate your great attacking players. If you d… ,positive,0.45
Hope this game is the turning point of the team and come on Manchester United 💯💪😂 #mufc #MUNNEW,negative,-0.4
Pogba celebrating with the fans. #mufc ,neutral,0.0
"Just back from OT. Shocking first hour, defence all over the place, limited creativity. Mata and Fellaini changed t… ",negative,-0.20535714285714285
Now this is classy. You know who sent #MUFC trending in the US ? I do. Well done @ManUtd. You can trust the robot.,neutral,0.1
We saw attacking and entertaining football in that second half. It was exciting to watch and is why I love football. #MUFC,positive,0.22666666666666666
It all Started with that Mata Freekick😍 then that Pogba Backpass to Assist Martial😍 and then Sanchez with the Winne… ,neutral,0.0
"How can Jose never understand that our DNA style of play is attacking. If we play too carefull the result,oftenly, never be a winning #MUFC",positive,0.5
"So about McTominay, yes he's good. but I'd say he still has a lot of learning &amp; improvement to do before being invo… ",positive,0.7
"Mata, Martial, Sanchez. No offence but those are my three favourite players at United so it's a great result for me. #MUNNEW #MUFC",positive,0.4
"@jonmikesav8 Have a break man .
Crack a smile.
It’s was a complete mess , but we won an epic. Let’s hope it the sta… ",neutral,0.08125000000000002
Home to Newcastle #mufc #manchesterunited #mufcfanpics #OldTrafford ,neutral,0.0
"Such a good comeback, 2-0 down and we win 3-2. Need more of this fight and passion! #mufc",positive,0.3938888888888889
"José Mourinho is the only manager in Manchester United's history with a win percentage above 60%.

• 131 games
• 79… ",positive,0.26666666666666666
What if Bayern sack their manager and appoint zidane? We are just left with our dicks out #mufc #mourinho. Need to act decisively,neutral,0.0
"@DiscoMirror @MirrorFootball Haha
Nathaniel Clyne ❌
Martial a Waste of Money ❌
José Mourinho fired ❌
Don't think ur… ",neutral,0.0
"JOSE MOURINHO TOLD THE PLAYERS TO BE MEN AND PLAY WITHOUT FEAR AND THEY CAME OUT AND PLAYED THEIR HEARTS OUT . 

TH… ",neutral,0.0
The players were a disgrace wearing the world famous #MUFC shirt in the 1st half of #MUFCNEW &amp; redeemed themselves… ,neutral,0.16666666666666669
"Win ,Draw or Loose.. Jose Mourinho to me is still an ASSHOLE!!...and i can not take that back.. #Mourinho #Mufc #Nufc #MUNNEW",positive,0.24102564102564106
Martial &gt; Rashford #MUFC ,neutral,0.0
"Lukaku on the right wing is special. Keep him there laugh out loud @MUFCNohman was right!!

#mufc #munnew",positive,0.2978571428571429
"Let’s settle it, what do the team need right now after that performance? #mufc #manutd",positive,0.2857142857142857
Ok so until 65mkns it was appalling. Then #mufc came to life and Old Trafford shook with cheering!!! ,neutral,0.11510416666666667
This isn't a footballing nation but you can see the popularity of @ManUtd #ManchesterUnited Hope we kick on our sea… ,neutral,0.0
Interesting #MUFC ,positive,0.5
The highs and lows of football #mufc,neutral,0.0
Now that my emotions are back in check I hope I never see ashley young play right back for Man Utd or any other clu… ,neutral,0.05214285714285714
What a day to be a Red Devil 👹 #MUFC,neutral,0.0
"FIGHT AND WIN!
#mufc ",positive,1.0
“get those Man Utd shirts on discount” #MourinhoIn #MUFC #MUNNEW #MourinhoOut ,neutral,0.0
What football is all about!! You can't beat that joy! #MUNNEW #MUFC #Mourinho #JoseStay ,positive,1.0
"For 70 minutes the desire to play for the fans, club and manager wasn’t there. It was horrendous. Even during the l… ",neutral,0.0
"When the players attacked, the crowd went crazy, the fightback till the end to get the goal. Players smiling and hu… ",negative,-0.6
"Maybe this guys here was actually the reason we won today, just maybe, who knows, #MUFC. ",neutral,0.0
3 point much needed. Still fundamental issues at the club. Need changes from top to bottom. It’s gonna be a rollerc… ,positive,0.35
"That winning moment....
#MUFC #MUNNEW ",positive,0.5
"Now there you go you little bitches! @paulpogba was immense 2nd half , #Jose tactically was immense. You don’t need to… ",neutral,-0.08020833333333333
There are people on here actually still moaning at Mourinho. We were 2-0 down and won 3-2. Go and enjoy it you sad bastards. #mufc,neutral,-0.06388888888888888
"Manchester United vs Newcastle United final score


#MANUTD #MUFC #NUFC #MUFCNUFC ",neutral,0.0
With that level of commitment and drive ( it’s the very least us fans except) the team wouldn’t have lost to Bright… ,negative,-0.39
"But through all this #MUFC wahalla, the tragedy here is that Chelsea supporters TOO get mouth dey troll!",neutral,0.0
"If dem talk say make you describe that Come Back with GIF/Emoji, wetin e go be❓

#mufc ",neutral,0.0
Sanchez could well be the new Mark Robbins #MUNNEW #MUFC,neutral,0.13636363636363635
"If we sack Jose after such a turn around then everything about the club is wrong, this clearly shows that the playe… ",neutral,-0.13333333333333333
The comeback kings!! #MUNNEW #MUFC #MUFC_FAMILY @ManUtd ,neutral,0.0
"Jose nicked sir Alex’s famous match day black sweater, no wonder we had Fergie time comeback win 😀#ManchesterUnited… ",positive,0.37777777777777777
"The players needed that, the manager needed that and the fans needed that. No more false dawns please, this team needs unity. #MUFC",negative,-0.32500000000000007
#MUNNEW #MUFC Not one United player ran to Mourinho after that 3rd goal. That tells you everything. He's defo getti… ,neutral,0.0
"The fans that left before half time might be regretting their decision #mufc 
 ",neutral,-0.08333333333333333
Just back from old Trafford. Finally the boys play for the badge.#mufc #wereontheup,neutral,0.03333333333333333
Scholes on Mourinho: “He’s showed us that he can take the pressure but I don’t really like what what he said about… ,neutral,0.2
I can't believe I'm finally excited to watch MOTD for the first time in a long time. #MUFC,neutral,0.19166666666666665
That was emotional 🤣🔴⚪️⚫️ #mufc,neutral,0.0
Classic #MUFC  💓💓,neutral,0.16666666666666666
"After 8 games: 
Man Utd have 13 pts.
Real Madrid has 14 pts.
Now guess which club is in crisis? Which club's manage… ",neutral,0.2
"Voice officially f*cked. OT can be rocking when it wants to be. 

Jose’s right, the board are shite 

#mufc",positive,0.24285714285714285
"how’s that ONLINE POKER treating you???
discover END PLAY WINNING BLACKJACK...
...get it ALL back 

#caesarspalace… ",positive,0.25
Food for thought...#MUFC ,neutral,0.0
Saved by the bell! 🛎 #JoseMourinho #ManchesterUnited #ManUnited #MUFC #Mourinho #ZidaneIn #MUFC_FAMILY #GGMU… ,neutral,0.0
@brfootball Lol bleacher report is so mad #MUFC won😂😂 they’re only funny or relevant when they’re making fun of us,neutral,0.1875
"So because Mourinho won today's Match, #MourinhoIn is now trending 😂 😂 😂
Let's wait till next week #MourinhoOut wil… ",neutral,0.0
so Real Madrid and Bayern Munich lost today.......  the mighties are struggling this season but only Mourinho Manchester United..  #MUFC,neutral,0.1
Jose Mourinho just told MUTV: “I think some players woke up today and didn’t know if I’d be here.” #MUFC,neutral,0.0
I wanna eat akara this night should I #mmmizzyloveweyiget #APCNationalConvention #MUFC #GrowNigeria #SaturdayMorning #NigeriaAt58,neutral,0.0
For that matter Jose should think that team is down 0-2 as well. He needs to get rid of that pragmatic football #PLTonight #MUFC,neutral,-0.15555555555555559
"So when we lose it's Jose's fault but when we win it's all because of the players?

Alright you clueless cunts. #mufc",positive,0.8
I just need to say I love Juan Mata. #MUFC,positive,0.5
LIVE on #Periscope: #Heartgang Will FolAll Back #SpreadLuv Plz Share &amp; Like #Banksy #NationalTacoDay #MUFC #ToL… ,neutral,0.06818181818181818
"This is down to the board and woodward not investing, We need support in every area but GK. It’s going to be a big… ",neutral,-0.15555555555555559
"@clivepaul17 man even though I know the score this is still frustratng. I mean wow, Smalling continuously getting b… ",neutral,-0.10625
Manchester United fans Tomorrow morning #MUFC #MUNNEW ,neutral,0.0
"@Geemanc68 Lol. On hearing his bizarre and slightly deranged post match on BT Sport, nah is spot on! Still moaning… ",positive,0.33055555555555566
"[FACT] Today's win means that Jose Mourinho now has the best win % of any Manchester United Manager.

Jose Mourinho… ",positive,0.8666666666666667
"“Football, bloody hell!” #mufc ",negative,-1.0
Just so you know the lads played for the fans and the badge. They did not play for Jose to stay. #mufc #manutd #MANNEW,neutral,0.0
"Plenty to admire about the fortitude the lads showed in the 2nd half to get back into the game.  Pogba, Martial, Ma… ",neutral,-0.11333333333333333
What a comeback from #MUFC tonight. They worked harder in the 2nd half and only fitting to see Mata with the 1st go… ,neutral,0.04666666666666667
