id,user,created_at,text
1048664751952351232,🦁🦁 kerrie is proud of jess 🦁🦁,Sat Oct 06 20:02:14 +0000 2018,Mighty player @MUFC @OfficialFPL #MUFC @juanmata8 💪👍🤗💪👍 https://t.co/GSF64J6U9T
1048664739327463430,Shingy Ldn,Sat Oct 06 20:02:11 +0000 2018,"When you realise that you have: 

Chelsea (a)
Juventus Home &amp; Away (Champions League) 
Man City (a) 

All in the sp… https://t.co/FUDevWnlN5"
1048664735300956161,Nataly Antar,Sat Oct 06 20:02:10 +0000 2018,@ManUtd @juanmata8 JUAN AND ONLY ❤ #MUFC #MUNNEW
1048664708822310913,Ekow Bonney 🔅🇬🇭,Sat Oct 06 20:02:04 +0000 2018,@ManUtd @juanmata8 Mata’s blog on Monday should be interesting 😂 #mufc
1048664653931397121,#Psyche_Silk🇬🇭🤙🏾,Sat Oct 06 20:01:51 +0000 2018,"”Fight for the club, not the manager.”

- Jose Mourinho.. #mufc https://t.co/uU8FijhdwD"
1048664648353042432,Gemini MUFC,Sat Oct 06 20:01:50 +0000 2018,"Similarly those comparing Pep buying Bravo, Ederson to Jose needing more CBs. Bravo cost 15m, and is now City's no2… https://t.co/jOh4EBIwxr"
1048664625603141632,Emmy,Sat Oct 06 20:01:44 +0000 2018,"Shout out to the fans at Old Trafford today, phenomenal support! great team spirit @manutd The reds keep marching on #Manutd #MUFC"
1048664624583856129,Matthew Derrig,Sat Oct 06 20:01:44 +0000 2018,Sanchez Saves Us l Manchester United 3 - 2 Newcastle Utd l Match Review #MUFC https://t.co/UjRrCUZ07s
1048664620557357056,Matthew Derrig,Sat Oct 06 20:01:43 +0000 2018,FIFA 19: Manchester United Career Mode - EP8 l Monaco Epic #FIFA19 #MUFC https://t.co/xrQ9uusRXR
1048664595836149773,Edwin Reilly 🇾🇪,Sat Oct 06 20:01:37 +0000 2018,"Jose lives to fight another day, this international break has come at a good time, regroup, refocus and come back s… https://t.co/nwrNToeod6"
1048664581529321474,Stuart Barker ⚓️,Sat Oct 06 20:01:34 +0000 2018,The perfect drink to finish off my day. #MUFC @TheMerchantHse https://t.co/SV7r5Wskup
1048664573409198080,Daily Star Sport,Sat Oct 06 20:01:32 +0000 2018,"Read every word of #MUFC manager Jose Mourinho's rant about being 'manhunted' here:
https://t.co/S0G0icvSzt"
1048664566195007488,Ian Still,Sat Oct 06 20:01:30 +0000 2018,"#mufc must play @juanmata8 more frequently, brings more creativity and was the key to the turnaround ⚽️🔥🔴⚪⚫"
1048664554627125248,OPTIMISM SMITH,Sat Oct 06 20:01:27 +0000 2018,"Our take on a dramatic comeback win is a must-read! #MUFC
@ManUtd"
1048664548855693312,Shan 🔑,Sat Oct 06 20:01:26 +0000 2018,You see there was the real problem started this man who has nothing to do with football . Man who didn't support jo… https://t.co/sYohhk8dKE
1048664525669580802,Akiel Rugbeer,Sat Oct 06 20:01:20 +0000 2018,Lukaku needs a break and also some pressure. Fellaini and Matic feature in our game or at United. Young made alot o… https://t.co/8QM5qupcfu
1048664490047356930,The Toon Network,Sat Oct 06 20:01:12 +0000 2018,"TTN Match Report: 
Man Utd 3-2 Newcastle

'ARRRRRRRRRRRRRRRRRRRRRRRRRGGGGGGGGGGGHHHHHHHHHH'

YouTube:… https://t.co/dqO54KDWEH"
1048664483156152321,Emil Manninen,Sat Oct 06 20:01:10 +0000 2018,What a game to experience at Old Trafford today 🙏 @ManUtd #MUFC #MUNNEW
1048664440202321922,Victor Babawarun,Sat Oct 06 20:01:00 +0000 2018,"@LiamPaulCanning I think @ManUtd just unlocked the working formation:
Mata is not a winger, he should play Central… https://t.co/AB59OpmehN"
1048664410892500997,James,Sat Oct 06 20:00:53 +0000 2018,"Jose Mourinho!
Jose Mourinho! 🎶

Good to hear vocal backing at Old Trafford today.. 🔴 #MUFC"
1048664410699513856,Dhairya Bakhai,Sat Oct 06 20:00:53 +0000 2018,The second half showed the players giving their all. Give your 100% and I'm sure no fan would turn over you. #mufc #MUNNEW
1048664409558667264,Robert Jones,Sat Oct 06 20:00:53 +0000 2018,"How can you go from an abysmal first-half, in which you couldn't really complain if you went in at half-time 3 or 4… https://t.co/02c9UOoThK"
1048664398687088641,Alex Fraser-Odin,Sat Oct 06 20:00:50 +0000 2018,"Thoughts about the game:
Pogba immense second half
Mata changed the game
McTominay ISNT A DEFENDER
Martial and Sanc… https://t.co/Y2sXZ5r4Ah"
1048664376721297408,ADITYA,Sat Oct 06 20:00:45 +0000 2018,Because they are not @ManUtd  #mufc https://t.co/BKoqUYc1nI
1048664373332520960,Football Stats,Sat Oct 06 20:00:44 +0000 2018,"#ManchesterUnited matches against #NewcastleUnited have now yielded a total of 144 goals in #PremierLeague history,… https://t.co/sPwOTUUGBm"
1048664346132455425,Zidunn,Sat Oct 06 20:00:38 +0000 2018,"I keep hearing that Jose has lost the dressing room. This ain’t it, chief. #MUFC #InJoseITrust"
1048664345603985408,Pratik,Sat Oct 06 20:00:37 +0000 2018,Personally would love to see @GNev2 part of #MUFC hierarchy.
1048664318831730688,Voice Of GOMBA,Sat Oct 06 20:00:31 +0000 2018,"The problems of #MUFC aren't managerial but gross player incompetence.

#MUNNEW"
1048664273579196416,Kishan Upadhyay,Sat Oct 06 20:00:20 +0000 2018,"Jose Mourinho, loved the passion, loved the spirit!! 
Get in lads!! #MUFC #MourinhoIn"
1048664272203436033,OPTIMISM SMITH,Sat Oct 06 20:00:20 +0000 2018,"Let's hear from the scorer of our first goal v Newcastle, @JuanMata8...
#MUFC #MUNNEW https://t.co/L9CUoOTIa8 @ManUtd"
1048664270932783105,Victor Babawarun,Sat Oct 06 20:00:20 +0000 2018,"@ManUtd I think @ManUtd just unlocked the working formation:
Mata is not a winger, he should play Central
Pogba pla… https://t.co/ChhzbvIlOC"
1048664249491509249,Phillip Dishion 🇾🇪,Sat Oct 06 20:00:14 +0000 2018,Absolutely love the way the team fought back. Martial looked dangerous down the left. Pogba dominating the midfield… https://t.co/dvkqrOTZBY
1048664241094492160,S.M.Moiz,Sat Oct 06 20:00:12 +0000 2018,Dave Saves 👊🔴 #MUNNEW #MUFC https://t.co/bBurm1JSIe
1048664228280844288,Varun Dave,Sat Oct 06 20:00:09 +0000 2018,"So while playing Manager Career, I bought Kane for cash + Mata in #FIFA19 just before #MUNNEW match today. I have n… https://t.co/AUEpbwPvn1"
1048664220462669824,Real Nick Lee,Sat Oct 06 20:00:08 +0000 2018,How Rival fans were analysing how pooor Manchester United is in the first half. #mufc #GGMU  #MUNNEW Jose Mourinho… https://t.co/HlvYHhizW1
1048664212971696132,Man Utd Latest,Sat Oct 06 20:00:06 +0000 2018,Jose: I can cope with 'manhunt' #mufc #ManUtd https://t.co/MKuMzASrip
1048664211189059585,Man Utd Latest,Sat Oct 06 20:00:05 +0000 2018,Matt Ritchie names the Manchester United star who turned Newcastle match on its head #mufc #ManUtd https://t.co/4orct1hWlv
1048664209364541442,Pratik,Sat Oct 06 20:00:05 +0000 2018,"The sooner we get united legends and/or other footballing personalities to handle the recruitment, the sooner this… https://t.co/oDX6SAJv8v"
1048664201441492992,muhammad abrahams,Sat Oct 06 20:00:03 +0000 2018,FERGIE TIME😭😭 hope this is a turning point for everyone at the club #mufc
1048664197515505664,TopTrendThai,Sat Oct 06 20:00:02 +0000 2018,"Twitter Trend
2018-10-07 03:00:02
1. #ศรีสะเกษ
2. #MUFC
3. #HappyLayDay
4. #เลือดข้นคนจาง
5. #KoreaFestivalBKK2018"
1048664193128419334,Benja,Sat Oct 06 20:00:01 +0000 2018,The comeback of Man U against Newcastle in today's match has reminded me  the good old days of Sir Alex Ferguson as… https://t.co/YCIW8WQB39
1048664190481784833,Man United News,Sat Oct 06 20:00:00 +0000 2018,The real United returns under Jose Mourinho #mufc https://t.co/VLXjOHVxma
1048664149927104512,Abdullah Sohaib,Sat Oct 06 19:59:51 +0000 2018,"Only Giggs, Beckham and Rooney have scored more freekicks than Juan Mata for United in the PL. 
Massively underrated freekick taker.
#MUFC"
1048664097506521088,_luryh,Sat Oct 06 19:59:38 +0000 2018,EPIC Comeback.. @ManUtd #MUFC https://t.co/0dsLH0XG9t
1048664043068768258,stu aird,Sat Oct 06 19:59:25 +0000 2018,@SkyKaveh Come on #MUFC celebrating like they had won the champions league when in reality they JUST managed to  be… https://t.co/kg8l4R5jnv
1048664035573547009,Wolfey29,Sat Oct 06 19:59:23 +0000 2018,"Not a fan of mata at all but today he contributed to turning the game round, Was positive on the ball and showed de… https://t.co/7ni3zmo3CA"
1048664018813108224,Paschal 🇳🇬,Sat Oct 06 19:59:19 +0000 2018,"Sanchez came on and we started scoring. 
Guess what..... Man scored the winner. 💪 #MUFC https://t.co/jm12JR3feZ"
1048664006431522818,The Chronicle,Sat Oct 06 19:59:17 +0000 2018,"Rafa: '#mufc were a bigger team'.

https://t.co/lvY01u2VdU"
1048663999427104768,Manny 🇳🇬,Sat Oct 06 19:59:15 +0000 2018,Fuck all that . Still #Mourinhoout!!!! #MUFC 🤷🏾‍♂️
1048663971140517888,Diana Yeow,Sat Oct 06 19:59:08 +0000 2018,👀 The post-match comments from Jose Mourinho after #MUNNEW...#MUFC https://t.co/7mdbUI9CIe
1048663961040769024,Yana,Sat Oct 06 19:59:06 +0000 2018,"No pressure, lads. #mufc https://t.co/MO1hdCZJ8F"
1048663953667248129,Dren Rugova,Sat Oct 06 19:59:04 +0000 2018,"This is nothing short of disgraceful. A comeback against a winless side, at home, is nothing spectacular. Why make… https://t.co/CDkBrIhWA2"
1048663937183612929,254~TRUTHER~24/7,Sat Oct 06 19:59:00 +0000 2018,Hate it when I’m somewhere minding my business and nexto me is someone telling the other an interesting story then… https://t.co/w4HWmU2RPH
1048663933509427203,Mugisha Norman,Sat Oct 06 19:58:59 +0000 2018,So this is what it feels like to get a win. Been alien to us #mufc
1048663873665028096,The Craig,Sat Oct 06 19:58:45 +0000 2018,"As much as I'd like to see that result trigger a good run of performances, we've got Chelsea away next. Then after… https://t.co/JiH6nBkHlM"
1048663870351527936,k. evra,Sat Oct 06 19:58:44 +0000 2018,"Watch out chelsea you are next 👉🏾😡😡 
The Red Devil is angry now👹👺👺👺👺

#mufc"
1048663861619032064,Bot_jnr,Sat Oct 06 19:58:42 +0000 2018,"Good to see Martial taking on defenders again...
#MUNNEW 
#MUFC"
1048663851649159168,Keven costa,Sat Oct 06 19:58:40 +0000 2018,"Newcastle tried to lie, did not stand and fell !!! #MUFC"
1048663825900359682,Garry,Sat Oct 06 19:58:33 +0000 2018,"Great comeback to win the game that looked impossible at HT,really hope now what happened in that 2nd half tonight… https://t.co/DYN8wKH72j"
1048663807885828096,Mthulisi,Sat Oct 06 19:58:29 +0000 2018,When they come out to play they are a lovely sight to take in..what s performance from the Reddevils tonight… https://t.co/y7mcsZVmoX
1048663801908719617,Manchester United,Sat Oct 06 19:58:28 +0000 2018,"Let's hear from the scorer of our first goal v Newcastle, @JuanMata8...

#MUFC #MUNNEW https://t.co/n0uXam0PKd"
1048663789313433601,MO-SENJ,Sat Oct 06 19:58:25 +0000 2018,"When we were losing @HenrikhMkh posted a picture smiling to troll us.

Sorry bro. We broke your heart. 

#MUFC"
1048663783390961664,Real Nick Lee,Sat Oct 06 19:58:23 +0000 2018,"Rival fans in the Half-time: We placed our bet to Newcastle bcoz we know United lost it when Ferguson left.
Rival f… https://t.co/roK23rcnmI"
1048663782757736450,Deejay Edwin🇷🇼,Sat Oct 06 19:58:23 +0000 2018,"Here we go ,This guy did great job today 
#MUNNEW 
#mufc https://t.co/Z69REgvOi3"
1048663741062152199,Manchester United ⚽️ Gossip,Sat Oct 06 19:58:13 +0000 2018,"#MUNNEW

So Mourinho plays attacking football at Old Trafford as Paul Pogba suggested and we win.

All it took was… https://t.co/MDYto5kt7j"
1048663735202668544,Omar Ibn Mang'eli ™.,Sat Oct 06 19:58:12 +0000 2018,"Just seen the match replay. Well, let's keep the progressive growth. Well done lads.. #MUFC #GGMU #ManUnited… https://t.co/woaRbEhhRC"
1048663729053810688,Gem mufc lee-Twigger,Sat Oct 06 19:58:10 +0000 2018,"Watching united lately has been so hard but that comeback was amazing. #mufc #fuckoffwoodward
#SackTheBoard"
1048663717494317058,Newsnow Nigeria,Sat Oct 06 19:58:08 +0000 2018,Next Level Thinking: 10 Powerful Thoughts for a Successful and Abundant Life - Joel Osteen - Download for FREE @… https://t.co/9LrtqUCWza
1048663682056671232,Victor Babawarun,Sat Oct 06 19:57:59 +0000 2018,"@premierleague @juanmata8 I think @ManUtd just unlocked the working formation:
Mata is not a winger, he should play… https://t.co/PvcKpRrtvA"
1048663667565383680,Gary B France,Sat Oct 06 19:57:56 +0000 2018,"Jose post match on T.V.
""it's not the substitutions. . .it's the mentality. . .it's the desire. . .it's the commitm… https://t.co/xjJc6Qp9eP"
1048663648317722624,Canvas Prints R Us,Sat Oct 06 19:57:51 +0000 2018,"#mufc Crest Pin Badge

https://t.co/Rb34WpEl3U

#MUFC_FAMILY #mufcfamily #manchester #manchesterunited #manutd #manunited"
1048663648066002947,Rants N Bants,Sat Oct 06 19:57:51 +0000 2018,P.S. Lukaku is AWFUL! 🤣 #mufc
1048663638276546561,Duke Mugerwa Ahmed,Sat Oct 06 19:57:49 +0000 2018,Scholes on Mourinho: “He made the right substitutions but his passion on the touchline must have transferred onto t… https://t.co/b0hHzPmPCB
1048663624560984064,Illya Petrovich,Sat Oct 06 19:57:45 +0000 2018,@julesbreach Holy moly!!! Nail biter... some glimpses of the manutd we love and live for!!!!! #mufc
1048663591103156224,Akiel Rugbeer,Sat Oct 06 19:57:38 +0000 2018,I saw determination from Paul Pogba today. He needs to be the General in the midfield. Bite. Determination. #MUFC https://t.co/SA6Ee0PV5p
1048663564821712896,Chorlton Saint,Sat Oct 06 19:57:31 +0000 2018,Back from the match. Some ticket swapping meant my 12 yr old could sit with his two mates by themselves. A three go… https://t.co/ahfTHc88M4
1048663564200955904,JK,Sat Oct 06 19:57:31 +0000 2018,"#mufc Crest Pin Badge

https://t.co/hEDEy8VRtO

#MUFC_FAMILY #mufcfamily #manchester #manchesterunited #manutd #manunited"
1048663561894076416,Rants N Bants,Sat Oct 06 19:57:31 +0000 2018,The players today showed they love the club &amp; the fans they were playing for the badge today! #mufc
1048663551563509763,Duke Mugerwa Ahmed,Sat Oct 06 19:57:28 +0000 2018,"Rio Ferdinand: “We’re always going to say what we see, the last few weeks have been rubbish, but today in the secon… https://t.co/8HAiVs6dNQ"
1048663546370842624,Fadil Fazie,Sat Oct 06 19:57:27 +0000 2018,Gave best for fans.. waiting for more.. Need #MUFC back in game...fans hoping more from you @ManUtd (Fans from 🇱🇰)
1048663538179428352,Dr Nefarious || NA/2587,Sat Oct 06 19:57:25 +0000 2018,"And if there is any coach in the world I believe to restore United to its days of not so long ago, it's him.

Get b… https://t.co/k10RojcDN9"
1048663532391342081,Abraham♕♔☆★†,Sat Oct 06 19:57:24 +0000 2018,"@TheJoseView Even if we had lose,I would still support Mourinho #mufc 🔴⚽"
1048663507036753926,Joel Hobson,Sat Oct 06 19:57:17 +0000 2018,"Mourinho needs to dye that hair, RE-DISCOVER THE ENERGY OF YOUTH #MUNNEW  #MUFC https://t.co/Z6QzmFgLKW"
1048663481732550657,Pratik,Sat Oct 06 19:57:11 +0000 2018,"Whatever people think about United legends‘ or fans‘ opinion during this crisis, I believe they all love the club a… https://t.co/uAjqlqJMsC"
1048663481346658304,Just A Believer 🇷🇼🇰🇪🇺🇬,Sat Oct 06 19:57:11 +0000 2018,"With the next games including @ChelseaFC in EPL, @juventusfc twice in @ChampionsLeague &amp; Manchester city derby,… https://t.co/EJl6Yybne3"
1048663460232478720,Louise #LoveManchester 🐝,Sat Oct 06 19:57:06 +0000 2018,"@LukeShaw23 @ManUtd Have been going to games and sticking by my team for over 50 years, not going to stop now… https://t.co/EBRWYI1Bbn"
1048663458512887810,Areeha,Sat Oct 06 19:57:06 +0000 2018,This is for you #MUFC fans 🎊✌🏻 https://t.co/7ay2bOQEwg
1048663445082660865,Matty,Sat Oct 06 19:57:03 +0000 2018,Does anyone know if it's raining in London??? #BlameJose #mufc 🔰
1048663442821959683,Abhimanyu,Sat Oct 06 19:57:02 +0000 2018,"And then, in the last 20 minutes, #MUFC scored 3 to win.

20 minutes of energy, aggression, and something almost li… https://t.co/Up4mEa52yL"
1048663439844020224,16 V,Sat Oct 06 19:57:01 +0000 2018,"That’s great. But, I don’t think he has scored nearly enough free kicks for #MUFC. He has such a great left-foot th… https://t.co/C7SxybrS08"
1048663372676386817,Andy Walker,Sat Oct 06 19:56:45 +0000 2018,3 massive confidence boosting goals there and a good spirit to come back from the lads and just shows what the lads… https://t.co/pmsZ7cioYG
1048663364388442112,Sebastien Rault,Sat Oct 06 19:56:43 +0000 2018,Lost my wallet in #Manchester after the game from old Trafford to picadilly can’t travel back home tomorrow without… https://t.co/Ot1HtaoOTu
1048663355764985857,Naim,Sat Oct 06 19:56:41 +0000 2018,Martial lukaku sanchez pogba need to start together #mufc
1048663330213318656,M A R I A 💎,Sat Oct 06 19:56:35 +0000 2018,Enough for me today 😆 MigoTony 😎 #mufc https://t.co/CRHjkq0Gss
1048663280389185536,tony hewitt,Sat Oct 06 19:56:23 +0000 2018,@Ryanhewitt8671 have a look at this.. football or #rugbyleague we seen some bad performances in both down the years… https://t.co/4qqInLxzh4
1048663275297296389,Mojo,Sat Oct 06 19:56:22 +0000 2018,@ManUtd v Newcastle                        What happened next #mufc https://t.co/hGAPvwvC2o
1048663267613315074,Satrac,Sat Oct 06 19:56:20 +0000 2018,Mourinho out or in? #mufc
